epoch,learning_rate,train_loss,train_energy_loss,train_qm_force_loss,train_mm_force_loss,train_energy_mae_kcal_mol,train_energy_rmse_kcal_mol,train_qm_force_mae_kcal_mol_a,train_qm_force_rmse_kcal_mol_a,train_mm_force_mae_kcal_mol_a,train_mm_force_rmse_kcal_mol_a,val_loss,val_energy_loss,val_qm_force_loss,val_mm_force_loss,val_energy_mae_kcal_mol,val_energy_rmse_kcal_mol,val_qm_force_mae_kcal_mol_a,val_qm_force_rmse_kcal_mol_a,val_mm_force_mae_kcal_mol_a,val_mm_force_rmse_kcal_mol_a
442,0.000125,0.08309755001152841,0.00041544841574073173,0.03482672454662776,0.047855377049159924,0.1465433939697231,0.18088136993830717,1.2334919321430498,1.6561688385214088,0.00409152811456047,0.06736456815485505,0.2272829564547185,0.1312301067496363,0.04702801970661321,0.049024829998468966,2.556966907360636,3.2147856865420987,1.3831885521106002,1.9265856743024519,0.0042259843215679245,0.06856466108989842
443,0.000125,0.08310974777898103,0.00034235918771867386,0.03487897402660359,0.047888414564658775,0.13030535084827805,0.16420118182672824,1.2344432697183223,1.6573882291799964,0.004097237940702175,0.06736698274139184,0.2269209798094113,0.13100455824182003,0.04693676770803272,0.048979653859558575,2.554974664225432,3.2120218316709424,1.3819407657996945,1.9244672689458957,0.004222802955104262,0.06851328153152485
444,0.000125,0.08294744444401726,0.00030684463486748396,0.03475868069205101,0.04788191911709878,0.12131680201150608,0.1554513693455742,1.2324158134969498,1.654529349058057,0.0040999992257035765,0.06732424822269495,0.22756719052528052,0.13176482689125557,0.04688713749970165,0.0489152261343233,2.5572367614217018,3.2213286329447484,1.3809960492081594,1.9235324566958225,0.004221446802868654,0.06846984004387656
445,0.000125,0.08274927344276194,0.00030599899453896006,0.034667224934662795,0.047776049513560175,0.12103387126716814,0.15523701551680585,1.2306567245428757,1.6523495833044688,0.004089336138849463,0.06726374294519327,0.2260206823900548,0.1302864310820123,0.04684513293498868,0.048889118373053826,2.5500813096470503,3.2032060701483087,1.3802645299863388,1.9227416651459404,0.004217346511842034,0.06846459918739431
446,0.000125,0.08281269812269108,0.0003868466460031025,0.034682594063209095,0.04774325741347888,0.14099011785010276,0.17454391096018315,1.2308971606546402,1.652716467312587,0.004091367201156139,0.06726901704534693,0.2272726408402615,0.13168936691176938,0.04676849085665071,0.04881478307184143,2.5566402342858416,3.220406094626923,1.3791853727188295,1.9211642133156352,0.004212166468226874,0.06841088904538205
447,0.000125,0.08258434349603842,0.00039622870553123526,0.034570500438440545,0.047617614352066635,0.14249274746282922,0.17664780803059263,1.2284788603301866,1.6500446645798093,0.004081184705034869,0.06718180326124565,0.22607357590553817,0.13061493180780906,0.04667798233079817,0.048780661766930924,2.5487751513435475,3.207241766971086,1.3777204685393702,1.9194112047726755,0.004205767723215857,0.06841017142222272
448,0.000125,0.08240965109424578,0.0003348368641970688,0.03446191188876225,0.04761290234128646,0.12844090506651906,0.16238724656307146,1.227316259465329,1.6474713716466858,0.004079792283858884,0.06715539921189169,0.22493085570034482,0.12960156686105942,0.04659489310603614,0.04873439573324923,2.541154341055851,3.1947759836493774,1.3763215409433427,1.917629416144693,0.004204988683032923,0.06837315306216563
449,0.000125,0.0822326993863658,0.0003073731346794444,0.034411963690218914,0.04751336256146746,0.12329872423414566,0.15558518409022573,1.2264893615661752,1.646279380278304,0.004072161240681491,0.06711236068215046,0.22470153820514857,0.12946161187686883,0.0465567174314303,0.048683208896849454,2.542723018685029,3.1930505199590193,1.3759842385613812,1.9166954494141817,0.004202279794830079,0.06831681245393474
450,0.000125,0.08221989111747573,0.000377737567663709,0.034348555456552896,0.047493598093259114,0.13801508243453853,0.17247667636284095,1.2250312290969814,1.6447392210706926,0.004071886307576459,0.0670717768189449,0.22677340362247841,0.13174341999068465,0.04641310058382565,0.048616883047968074,2.5550686277894648,3.2210669490797375,1.3738190713561036,1.9137612303652451,0.004199602655953182,0.06828798148298182
451,0.000125,0.08220241713655949,0.00041755176626511354,0.03428707023957964,0.04749779513071473,0.14295174494477972,0.18133867892492675,1.223693902663155,1.64326488954133,0.004072564555890282,0.06705842251970712,0.2243108945919863,0.12937709724326255,0.04635389189962124,0.048579905449102484,2.538999550286157,3.1920081122876613,1.372670675019296,1.912724363459064,0.004194729701085815,0.06827185494860846
452,0.000125,0.08186119475448245,0.00029105085014784947,0.0341552515808411,0.047414892323493496,0.11843532611864772,0.15139785462029792,1.2217400336770348,1.640102523477997,0.004072166536684285,0.06702654221576346,0.22425186283356907,0.12937673007893172,0.046331580266043046,0.04854355248859431,2.5389529529890766,3.1920035829382036,1.3723467874114974,1.9120550498090039,0.004194667224309816,0.06822195592360757
453,0.000125,0.08173833478189162,0.00036977148918162605,0.03407012016620119,0.04729844312650882,0.13640603947103752,0.1706483117620838,1.2203864975581942,1.638057947847575,0.004057391721045379,0.06697491438492925,0.2243160998554982,0.12963256140476295,0.046208699887620074,0.04847483856311518,2.5370969543473136,3.195157980215348,1.3705769256972322,1.9094548684685326,0.004189625742000343,0.06817018180166727
454,0.000125,0.08206626437689489,0.000655127941150075,0.034092120880215154,0.04731901555552966,0.18610062845652614,0.22714247109240435,1.2206345248178123,1.6385879010879651,0.004060085067982004,0.06692270405927012,0.222776599532552,0.1281700240665844,0.04615803213057259,0.04844854333539504,2.5300844380055048,3.177082686528107,1.3697110837003679,1.9084633212024358,0.004182942287420218,0.06816573088804465
455,0.000125,0.08160828214697718,0.00039149666391832507,0.033961361363273164,0.0472554241197857,0.14200911896291982,0.17558981359039544,1.218505303030156,1.635441121437612,0.004048891118123198,0.06691141499884959,0.2242273159080424,0.12976871137280824,0.04607166622958984,0.04838693830564431,2.5371941530842603,3.196835438744574,1.368626041024356,1.9064303897923367,0.00418120666662927,0.06810228439642715
456,0.000125,0.08146932336834244,0.0003059042297103854,0.03393769092525019,0.047225728213381855,0.12298200667369659,0.15521297598207054,1.217859427369327,1.6348707646541996,0.004050706333136989,0.06692052331202247,0.22246782590200762,0.12805194191192731,0.046061243369606784,0.04835464062047352,2.5253556329089237,3.175618837157726,1.36813508009384,1.9062859352597834,0.004177340068902024,0.06806774044553278
457,0.000125,0.08162933635100973,0.0006263099165967315,0.033842322012115233,0.047160704422297785,0.17842235793806907,0.22209047298503376,1.216080169827361,1.6325723764917195,0.0040500500913635265,0.06683551474788564,0.221060851709359,0.1267909322046898,0.04594374328842984,0.04832617621623936,2.521453326567117,3.1599439725406366,1.3664822418948623,1.90405767069234,0.004171525044686706,0.0680780417890394
458,0.000125,0.08197601789738565,0.0009910822286796834,0.03386931261050972,0.047115623058196256,0.23100422356281422,0.2793766653891385,1.2161538345311458,1.633224261941085,0.004043443014373079,0.06684970453208965,0.22378997653952362,0.12955188097856307,0.04594987462545811,0.048288220935502404,2.5338334760744803,3.1941635277866753,1.3659560733111826,1.9041640863070743,0.004174899191311576,0.06808360727621945
459,0.000125,0.0815356937396774,0.0006935543640896599,0.03375675880069344,0.04708538057489429,0.19480596407492562,0.23370905501343225,1.2147375649579062,1.6305070938929989,0.004036086399131827,0.06686246973830327,0.22469522016049706,0.13069262195615572,0.0457847213743721,0.04821787682996929,2.5463957594870537,3.2081954636220007,1.3640697445964771,1.900459546772121,0.004170763930045227,0.0680135180606488
460,0.000125,0.08112513763116014,0.00042133297877886667,0.033687625313639905,0.047016179338741367,0.14362363859648386,0.18215790039572574,1.2133940931136673,1.6288366139546593,0.004033463781856132,0.06676872831116061,0.2208146050643327,0.12687462529518306,0.045755656094527704,0.04818432367462192,2.5159987772457684,3.160986720011875,1.363299515363934,1.8998878639088121,0.0041647960090629805,0.06796224682473473
461,0.000125,0.08091167142895213,0.0002931914760168467,0.033633824427378875,0.04698465552555642,0.12050490353570092,0.15195358645598506,1.2120939866135976,1.6275357657550011,0.004030100159338176,0.06673433317573947,0.22185832693974836,0.12801328260450687,0.04571544153662339,0.04812960279861809,2.5221533563413723,3.1751394360338225,1.3626458643454755,1.8993324566187844,0.0041601007413998095,0.06794477358173746
462,0.000125,0.08092378103626129,0.0004757036718044813,0.03353437486447791,0.04691370249997889,0.15532049752006288,0.19355461764039522,1.2108333203502257,1.6251499322310528,0.00402737309334587,0.06668711139105253,0.22435642148654059,0.13066894618747288,0.04562033869103602,0.048067136608031684,2.5443852531952933,3.207904858338125,1.3615652365659237,1.8969167589033946,0.004163107045882653,0.06785699913794627
463,0.000125,0.08164151479300231,0.0012727889419865087,0.03346252123241897,0.046906204618596826,0.27697597434514987,0.3166018743870123,1.2096412797719276,1.623386257050501,0.00403175267253999,0.0666726563663909,0.2216843881191197,0.12811818911886377,0.045525730354843925,0.04804046864541201,2.522978536837545,3.176440178388203,1.3598206007124847,1.8950207564429167,0.004157067973544583,0.06787883464966109
464,0.000125,0.08080583956459912,0.0004583262650638986,0.03342000124029273,0.046927512059242504,0.15213944954444197,0.18998646315689752,1.2085177210157467,1.6223548666375598,0.004032303313931049,0.0667154432348528,0.2209470695150684,0.1274683088905688,0.04547068969816471,0.048008070926334925,2.5179104641373544,3.168373680785127,1.3591149317515265,1.893879529302857,0.004158180686653265,0.06785759077180845
465,0.000125,0.0809206868425733,0.0006781471850843438,0.033386999077666686,0.04685554057982225,0.19347571982731285,0.2310985745268021,1.2082918188336895,1.6215522927683947,0.004028547387936954,0.06668382670593535,0.22366098285353847,0.1302734546759076,0.04543649156857978,0.04795103660905107,2.5418628685167417,3.2030465480271504,1.3583584665468038,1.8932346288939979,0.004154530403841096,0.06780269883263185
466,0.000125,0.08150654108320964,0.0013996681790195938,0.03330381237105875,0.04680306053313129,0.29787249222749695,0.3320074503736489,1.206584932828682,1.6195315139760185,0.004018415440171371,0.066596478156882,0.22360878562451897,0.13030219951347388,0.04538768054737728,0.04791890556366779,2.5428438618308142,3.203399904633941,1.357135828573094,1.892310313351863,0.0041556309261665154,0.06778873201264957
467,0.000125,0.08144198701639598,0.0014446150348506814,0.033253716836027486,0.046743655145517794,0.2999443395637012,0.3372961237150248,1.2051099906109688,1.618334485986466,0.004021961361101673,0.06659057642135541,0.2220809117814981,0.1288855922930323,0.04527040527031928,0.047924914218146555,2.534599837916444,3.1859391066007223,1.3555832075339749,1.8896731728071499,0.004145231896516168,0.06781051218923158
468,0.000125,0.08100390437832002,0.0011104976470739762,0.03314043772529191,0.04675296900595411,0.2555417312520864,0.29572913046004823,1.2035708306897581,1.6155533324181828,0.0040192421949572016,0.06661063193230525,0.2232497008082062,0.13013632212467346,0.04523260852246397,0.04788077016106877,2.5395216867794845,3.2013602582144056,1.3550291732445903,1.888786985513361,0.0041471522988988894,0.06775928778605411
469,0.000125,0.08061672498784019,0.0007625194417058247,0.03313345725665696,0.0467207482894774,0.2012054636303608,0.2450534073700736,1.2031305857308046,1.615405637497922,0.004012701990172917,0.06657984445265253,0.21761826828406045,0.1245144258483078,0.04523090664176007,0.04787293579399263,2.493203299468705,3.131447392941042,1.3546713938384842,1.8891283533550447,0.004141810561502427,0.06778091960931774
470,0.000125,0.08032871826396953,0.0005834205175952811,0.033070708985992174,0.04667458876038207,0.1758690028194166,0.21435130607205127,1.2027840954584976,1.6138541235519337,0.004004279339827214,0.06653204703341939,0.2229702337099109,0.1300500290931345,0.04512425271473585,0.04779595190204055,2.543396668131954,3.2002986756842033,1.3535551143600522,1.8867458754259632,0.004138449085826675,0.06771892674035783
471,0.000125,0.08093069072753445,0.0013490836448057358,0.03300227681131568,0.046579330271413026,0.2852165684137441,0.3259528056548829,1.2012200663139598,1.6122051507473598,0.00400521572627753,0.06648066002836732,0.21992841658120685,0.1271360300105849,0.04502930214251159,0.047763084428110295,2.5132272671832148,3.1642413962588782,1.3515506035942983,1.8850870573579335,0.00414193751226638,0.06776111199532753
472,0.000125,0.07995634472710418,0.00047670996085392357,0.03291458462173403,0.04656505014451623,0.15778553203767395,0.1937592292582168,1.1992912793702482,1.6100638056556138,0.004007008279030818,0.06645827440263109,0.21950787265435256,0.12684688654861495,0.04494520361903885,0.04771578248669875,2.508285266972092,3.1606411560289014,1.351222646092108,1.8825605043071196,0.004139520714957779,0.06761392173920049
473,0.000125,0.0803178136002156,0.0009928300540886132,0.03283896756314448,0.04648601598298251,0.2341609974973567,0.2796229045558219,1.1981535985451794,1.6081881361549606,0.0039992911060655525,0.06640743512043358,0.22185009735186886,0.1293460905040717,0.04487380267164614,0.047630204176150985,2.5355734191576675,3.191625588280789,1.3501480675382864,1.8811031277798558,0.004132586102494674,0.06752633737985216
474,0.000125,0.08010545057499942,0.0008148096899508933,0.03281299287147553,0.046477648013572986,0.2054683145523002,0.2533164408761021,1.1981337256846452,1.607552441361717,0.003998441674891306,0.06640338792880657,0.21658623538901048,0.12403234952155706,0.04491893078696299,0.04763495508049039,2.4870060249040002,3.125379579371999,1.3498394358878167,1.8823679843682846,0.004130273257910844,0.06759372129750019
475,0.000125,0.07939994389312854,0.0003255909681665027,0.032684485949473256,0.046389866975488775,0.127570888908772,0.1601295412799274,1.1958691283826857,1.6044007008341952,0.003991579248448744,0.06634151540713558,0.21708562149274632,0.12478399969950418,0.04472806704993717,0.04757355474330497,2.492036505787447,3.13483535351564,1.347510811894788,1.8783181357341647,0.00412614809008385,0.06754924960119542
476,0.000125,0.08023904434002553,0.0011191748103791,0.03271542416929716,0.046404445360349274,0.24398625993190876,0.2968822606541334,1.1956768836186176,1.6051619021051733,0.003993544154401678,0.06635320863837134,0.21582828045869498,0.12349377925302393,0.04476650184965186,0.04756799935601921,2.480194309480159,3.118586723592573,1.34755576299996,1.8792980389954523,0.004122201204290164,0.06755183991277273
477,0.000125,0.07998542297475263,0.001078940925227753,0.03256619728607955,0.04634028476344532,0.24548809084299758,0.2914970193104452,1.1935629207115437,1.601495086732177,0.003986391869590876,0.0663218250960825,0.21726630454012866,0.12514275226928795,0.04462055026348149,0.047503002007359206,2.4968753748805432,3.139338427131055,1.345777253085816,1.8759494685873168,0.0041141064881437825,0.06750601601593549
478,0.000125,0.08012612053995771,0.0013634466689245734,0.032535414186723836,0.046227259684309296,0.26600966807707027,0.3276833406978732,1.1926829568483528,1.6007390373901178,0.00398133244194133,0.06620111118251959,0.22952796805736184,0.13754003098148546,0.044571266798971346,0.047416670276905076,2.620215083619472,3.291166424851638,1.3449747840202257,1.8749451104394332,0.004116469563275834,0.06744919460124664
479,0.000125,0.09171047860160204,0.012842344930938865,0.03258682025795121,0.046281313412711994,0.861670783306403,1.0056745275838195,1.193191785801705,1.6020044943832614,0.003977892247086329,0.06629798074531852,0.2653913601059033,0.17335545133380262,0.04460476201887002,0.04743114675323065,2.98216434687765,3.694911464091354,1.3451426463934264,1.8756493069874485,0.004119523923173854,0.06745735440288562
480,0.000125,0.1115722727977877,0.03252339574520791,0.03260891799471261,0.04643995905786718,1.3980636835830242,1.60041726123973,1.1931742339006612,1.6025441603849022,0.003992724369193114,0.06649674584368627,0.2871516876981312,0.1948414425267322,0.04466959347057944,0.04764065170081954,3.1914393592252255,3.917201869336731,1.3453393193607843,1.877134854505447,0.00412385088672979,0.06767011092538991
481,0.000125,0.13684905528411317,0.057241003565297106,0.032869906488690016,0.04673814523012604,2.0025330216541497,2.1231902179463193,1.197734005296577,1.608945891886249,0.004021659868941529,0.06663494114801226,0.26115923621220394,0.1682673593367512,0.04477663417100616,0.048115242704446524,2.916743730075087,3.6403482531748006,1.3472520167391846,1.8798682248694927,0.004144222829418924,0.06817107716999976
482,0.000125,0.10921796272981489,0.029018397003596652,0.03317248260572855,0.04702708312048972,1.3621370776424189,1.5117222109334671,1.2028356476971254,1.6163312943021393,0.0040392562996636,0.06694496972200836,0.24143393058395668,0.14825896972444808,0.04491029032639641,0.048264670533112175,2.7377383667105333,3.4170062555425402,1.3493405833928138,1.8824323363174666,0.004159196064254738,0.06826347330767199
483,0.000125,0.12082974025221387,0.04047367127396058,0.03315144887587849,0.047204620102374785,1.6678378105029306,1.785342670644098,1.203264919859761,1.6158186478129708,0.004056133865592821,0.0670948438764714,0.26139011730480116,0.16822700824799353,0.04493527424384408,0.04822783481296358,2.9307730556357563,3.639847143548275,1.3497678210034127,1.8827690487672004,0.004169247002893871,0.06822316253622777
484,0.000125,0.11674788389631746,0.036442527528693806,0.033063030590946764,0.04724232577667687,1.5273367031806457,1.6941019026824897,1.201773272542827,1.613663167949975,0.004049148861247105,0.06711121414877567,0.24078190154636395,0.14756522445517883,0.044937948354931714,0.04827872873625342,2.7122734503481274,3.4090023164544534,1.3495716160875786,1.8825303281308543,0.004156511035430413,0.06822854570784787
485,0.000125,0.10919328297351333,0.028954362734272914,0.03303656789839454,0.04720235234084589,1.376805187024754,1.510053347396484,1.201032158049914,1.6130195431655896,0.004042441372504681,0.06705112197858469,0.2590348178460502,0.16580642664171655,0.044900642937205644,0.048327748267128025,2.9011905143686025,3.613605113098382,1.3482104108907764,1.882612110457412,0.004153333763699763,0.06835792969510356
486,0.000125,0.10598379922575661,0.025779777674006344,0.03308037518512676,0.047123646366623494,1.2993843884325915,1.4248687732748129,1.2010907609647405,1.6140869690434472,0.004038938267284397,0.06701652201890242,0.23548663668652364,0.1423340022290484,0.04484705121262269,0.04830558324485256,2.6872659416712916,3.348032118184065,1.3480397207887502,1.8818405916342353,0.004153604141560128,0.0683541473271522
487,0.000125,0.11287152234497612,0.03273636765426149,0.03289492182294473,0.047240232867769925,1.5106547267187747,1.6056486915099442,1.1989840024607716,1.6095560246791683,0.004036473009203254,0.06714727936186446,0.2694211962600253,0.17616135826772902,0.04496418811391907,0.0482956498783772,3.006768794131569,3.724694091916947,1.3493768380609334,1.8843782317078808,0.004163362027654201,0.06833073299145266
488,0.000125,0.10657474788380035,0.025962313985542385,0.03324101668694699,0.04737141721131097,1.3059787935282232,1.429904338708989,1.2035401426642685,1.6180025667439182,0.00405844254272867,0.06724194564041377,0.24642518968729962,0.15305700675691383,0.04504464202788655,0.04832354090249928,2.7727930902959703,3.47185751062827,1.3503450635032037,1.8858843558964886,0.0041670343110853415,0.06834740971669971
489,0.000125,0.10870508818595032,0.028325676722004384,0.03309046572174305,0.04728894574220288,1.3882946633202378,1.4935694853734947,1.2018257185438292,1.6143330147577664,0.0040474662028186295,0.06717320400819772,0.2491138879615113,0.15533537328919303,0.045323051262330986,0.04845546340998727,2.806250870535072,3.4976026367225455,1.35330139677065,1.8924618609927346,0.00416055350391551,0.06847618269286636
490,0.000125,0.10479245645496127,0.024306003063099407,0.03314088225248742,0.04734557113937444,1.2729421157636667,1.3835410812781643,1.2031442150119127,1.6155857550490145,0.004052773403889494,0.06713396500763537,0.23056689755975235,0.1369537043825873,0.04516151091079596,0.04845168226636907,2.631427300832083,3.2841438898417947,1.3518712763943324,1.8884360432452085,0.004164247281560739,0.06843182180103312
491,0.000125,0.10770646432854691,0.02714915484771394,0.03319683102314502,0.04736047845768795,1.373164522465879,1.462222432327326,1.2037662113501328,1.6169263355495993,0.004053850581271113,0.06717979049630624,0.2692466504128969,0.17574628578196877,0.04514123970918012,0.04835912492174807,2.9964048269048775,3.72030343039105,1.3519382712094996,1.8872359785165356,0.0041649640464802035,0.06827979892870292
492,6.25e-05,0.1041094694081073,0.023706408077689135,0.03309620716094943,0.04730685416946875,1.2595580366323498,1.3663695119387944,1.2024237738471393,1.614473657059028,0.004044335439650752,0.06718646998132426,0.24573287833145635,0.15214881574864914,0.04520625569538444,0.04837780688742278,2.765074804111515,3.4615417428191524,1.3528488094508584,1.8884304195556558,0.0041714809199167565,0.06826507720917042
493,6.25e-05,0.09519868763542698,0.014669415604442149,0.0331722942371522,0.04735697779383263,0.9634557712146895,1.0748347312995903,1.2036212998992708,1.6163270097553335,0.004060605381190694,0.06718472350041735,0.2292605876468195,0.1357419142134348,0.04510679624504533,0.04841187718833941,2.619283607517122,3.269582269481684,1.3519534229642427,1.8865152769482152,0.004163038181268618,0.06835138415453393
494,6.25e-05,0.08916105002123902,0.008962447781733975,0.03299116462893648,0.04720743761056856,0.7728893586703454,0.8401340837317233,1.2007723690795016,1.6119101598558034,0.004042393654179381,0.0671122366289937,0.22414786160520334,0.13068859623133314,0.045172115088364787,0.048287150285505336,2.5456053965876126,3.2081460522261813,1.3523350292423637,1.8883105489861225,0.004159109710557616,0.06825895979816828
495,6.25e-05,0.0839667521711173,0.003964537315238171,0.03291361390060394,0.04708860095527518,0.48661811434644847,0.5587680171052426,1.1995508907507295,1.61001483397886,0.004034421512568024,0.0670452601029629,0.2319444945444293,0.13872391589701447,0.04506897324771652,0.04815160539969836,2.625056667317749,3.3053005412852277,1.3499964791811134,1.886640721640867,0.004160875548108293,0.06816112395957458
496,6.25e-05,0.08262106196793269,0.0029917145909953845,0.03269430238233482,0.046935044994602486,0.43068247014817884,0.48539507414423555,1.1957362870596477,1.6046636818188296,0.0040185701029839364,0.06692280293407663,0.22687951058430536,0.13370686172772378,0.04510019008462607,0.04807245877195548,2.57621148600909,3.244980808966285,1.350164003343916,1.8873822381543228,0.004155945059101829,0.06810103351205614
497,6.25e-05,0.08155172677906986,0.0019567968793480863,0.03274119721389732,0.046853732685824455,0.34041826404409387,0.3925619104351097,1.196574088131696,1.6057937120347496,0.004022360944962522,0.06683271677044987,0.22310877459559975,0.1302732277131033,0.0448841941790351,0.047951352703461375,2.5390151796377554,3.2030437578488447,1.3474514489052956,1.882604942994861,0.00415737779334278,0.06803017876605141
498,6.25e-05,0.08039331800770105,0.0010129230802462539,0.03265550428984431,0.04672489063761049,0.2354687734220482,0.2824382542437854,1.1949625819885803,1.603712479322701,0.0040224926515347835,0.06669714439311676,0.2173275787071458,0.12454620395006287,0.04489728563152316,0.04788408912555979,2.490170493503521,3.1318469655476933,1.3480959460638962,1.882756716169786,0.004154070306798448,0.0679592346488655
499,6.25e-05,0.07975133777404321,0.0005842235295254748,0.03255368836269446,0.04661342588182327,0.17327428881487258,0.21449877043190294,1.1932488027719725,1.6011879305604007,0.0040113866920143135,0.06666602268733747,0.2163625303480128,0.12388847106013991,0.044685132557287385,0.047788926730585525,2.4844162673201544,3.1235663214153617,1.3453656484756669,1.8782596845464283,0.004147755163559637,0.06788781884102858
500,6.25e-05,0.07946143128511826,0.0004921663699402766,0.03246770971731156,0.04650155519786642,0.15897018217251177,0.196875308800699,1.1916242249098168,1.599072494407642,0.004012005596018667,0.06657662007994676,0.21635597277733412,0.1239302411379223,0.04469353884229443,0.04773219279711747,2.484608941335648,3.1240928458454587,1.345509471856171,1.87840297165841,0.004145995037355055,0.06782406912809275
501,6.25e-05,0.07924362071032062,0.00032531024100637885,0.0324088426372383,0.04650946783207594,0.1288319334538994,0.16006049389705848,1.191121802976167,1.5976212659658091,0.004009811583828347,0.06652230470429771,0.217414009796253,0.1251115915231779,0.04462968756067696,0.04767273071239815,2.495026768129017,3.1389475526443715,1.344699559225606,1.8769496108371346,0.0041411768307618065,0.06778060195520255
502,6.25e-05,0.07900011137525202,0.00028828388326346494,0.03231086562777565,0.04640096186421291,0.12055125001656072,0.15067648025477004,1.1891086129371033,1.5952271400295488,0.003995409527316937,0.06647289625824596,0.21727866189925904,0.12507412144467886,0.0445914420146975,0.04761309843988265,2.494690899244392,3.138477470630401,1.344084166735925,1.8761335680623312,0.004134390552691569,0.06773092193991062
503,6.25e-05,0.07895564397474533,0.00029387768914895996,0.032317547340067136,0.04634421894552923,0.12153000696491816,0.15213130582649592,1.1888461206275407,1.595369421840687,0.003991117546509923,0.06640107017522578,0.2161234571920897,0.1240338894610949,0.04452531575714963,0.04756425197384518,2.4864885006975554,3.125398981087194,1.3432698192364805,1.8746657664673987,0.004126749328536441,0.06769041301506186
504,6.25e-05,0.07886230687461367,0.00026301922653541735,0.03227152813650017,0.04632775951157806,0.11535311886222187,0.1439226122742695,1.1880950798410845,1.5942331071559745,0.003989317787617728,0.06641200062208831,0.21603718906551442,0.1240204370338005,0.04449393880453291,0.04752281322718102,2.4861896633962473,3.125229489732328,1.3428403207362878,1.8739305696811885,0.004124064941160497,0.06765093810994208
505,6.25e-05,0.07882240414518236,0.00023713852848308677,0.03224681636755141,0.04633844924914785,0.10806909149512542,0.13665840427261064,1.1882438515378833,1.593622372120139,0.00399525600984779,0.06639211549078113,0.21636776531923074,0.12440064074103556,0.04447653434664524,0.047490590231549966,2.489869293477773,3.130016259513869,1.342508180325314,1.8735505300158726,0.004121090567898822,0.06761597969055506
506,6.25e-05,0.07865090526045139,0.00022719034765860508,0.03220860091679856,0.046215113995994234,0.1055746499020111,0.13376122056489695,1.18776453578181,1.592677802979619,0.00397705813169688,0.06631354215153223,0.21565030659708487,0.12379413689863213,0.04440601432425047,0.0474501553742023,2.484676993755915,3.1223768841711057,1.3415471805408916,1.8719444164813943,0.0041175681607437745,0.06757779945105524
507,6.25e-05,0.07847617633098684,0.00022978585452240548,0.03210418393193791,0.04614220654452653,0.10587438484966276,0.13452311961059343,1.1852059919707192,1.5900943767272837,0.003977404597745809,0.06627460129691753,0.21571626349734846,0.1239090147055659,0.04439180152912694,0.0474154472626556,2.486165374997304,3.123825291361434,1.3412371804005565,1.8716050448333612,0.0041155756260605175,0.06754779937643478
508,6.25e-05,0.0785172961710692,0.00021819780837387744,0.032102421478443575,0.04619667688425174,0.10362714394529622,0.13108725732378693,1.1850901528016915,1.5900733470507058,0.003979314585050214,0.06631303267970132,0.21545801314829954,0.12375250176214471,0.04432720925521394,0.04737830213094094,2.4838990498854803,3.12185177238874,1.3404388041520836,1.8701654815714586,0.004112779293516737,0.06752114389035717
509,6.25e-05,0.07836889810918675,0.0002256754412253401,0.03204437724937558,0.04609884541858583,0.10564895902719641,0.13331451439660752,1.1844989851418979,1.5886121084293712,0.003972405899094057,0.06625673008908153,0.21501996152332958,0.12336192336977174,0.044306754683133026,0.04735128347042482,2.4809750254577025,3.116921401538298,1.3401592455995808,1.8696634901748934,0.004110488051632602,0.06749208198800712
510,6.25e-05,0.07842210494433484,0.00021916017543329466,0.032084654039333596,0.04611829072956796,0.10351590556552231,0.13137602113856892,1.1850027547777595,1.589610089551191,0.0039716930520526045,0.06624445878630736,0.2154156016138311,0.12384735542197428,0.044254581458260944,0.047313664733595884,2.485233900577584,3.1230479597100023,1.339399690173778,1.8684670702474386,0.00410793286600746,0.06745532184944138
511,6.25e-05,0.07828187762065013,0.0002227925606844805,0.031985194693922185,0.04607389036604348,0.10408921842523274,0.13246026742567546,1.183561558175379,1.5871445623213112,0.0039683818117742424,0.0661579220903598,0.21501344697274552,0.12348055292033215,0.04424362353368392,0.04728927051872947,2.482502190724801,3.1184197169175936,1.339162891860499,1.8682887159511932,0.004105889398974572,0.06743566513981156
512,6.25e-05,0.07821482996308417,0.00021077091135942176,0.03199024401315979,0.04601381503856497,0.10094346097042094,0.128837005346248,1.1834777179371172,1.5872704072595825,0.003966448685145841,0.06617650911877467,0.21467903645438938,0.12323287906192101,0.04419070978378161,0.04725544760868674,2.4800254495078145,3.115290727349259,1.338448768067094,1.8671140432582458,0.004103548881114416,0.06740583430458741
513,6.25e-05,0.07821478167472719,0.0002211224936579935,0.03196607612652152,0.04602758305454768,0.10355981724607027,0.13196286830108173,1.183021067771253,1.5866925069674047,0.003969773068746206,0.06615684450026753,0.21514437385901988,0.12375239742156005,0.04416776102049037,0.04722421541696942,2.4849716167342057,3.121850456308472,1.338059889486881,1.8665877393682222,0.004101996892846844,0.0673753368465569
514,6.25e-05,0.07822650205560941,0.00022668070755405264,0.031982719911497155,0.04601710143655819,0.10550227934207686,0.13361110777079088,1.18268595166203,1.5870829043723704,0.0039656897546336495,0.06615200494852445,0.21426322271629042,0.12293998922995927,0.044121304126342985,0.04720192935998814,2.476619732371518,3.11158644087912,1.3373513613698143,1.8655971066880177,0.004099025388098734,0.0673585925749111
